#Frame            RoG     RoG[Max]
   42608      23.3734      44.7842
   42609      23.3954      45.0858
   42610      23.4002      45.0241
   42611      23.3447      44.9676
   42612      23.4915      45.2906
   42613      23.3697      44.8466
   42614      23.2912      44.7314
   42615      23.3934      44.5792
   42616      23.3012      44.5433
   42617      23.4580      44.7721
   42618      23.4097      44.5973
   42619      23.3573      45.3344
   42620      23.3938      44.4853
   42621      23.3381      44.7818
   42622      23.4277      45.0026
   42623      23.3314      44.2118
   42624      23.3672      44.3822
   42625      23.4200      44.4710
   42626      23.4364      45.0557
   42627      23.4042      44.8278
   42628      23.3231      44.6570
   42629      23.3804      45.0983
   42630      23.3818      44.9990
   42631      23.3126      44.6921
   42632      23.4076      45.3501
   42633      23.4564      44.8218
   42634      23.4139      44.8896
   42635      23.4018      45.2079
   42636      23.4169      44.9894
   42637      23.2706      44.6886
   42638      23.3099      44.6503
   42639      23.4077      44.3441
   42640      23.3545      44.7832
   42641      23.3762      44.7006
   42642      23.3225      44.6760
   42643      23.3930      45.0327
   42644      23.2974      44.0332
   42645      23.3071      44.8159
   42646      23.3791      44.4954
   42647      23.3800      44.8065
   42648      23.3466      44.5961
   42649      23.3904      44.7286
   42650      23.4354      44.5391
   42651      23.4126      44.2793
   42652      23.3689      44.3586
   42653      23.3110      44.2604
   42654      23.2608      44.1008
   42655      23.3295      44.4075
   42656      23.2688      44.6330
   42657      23.3747      45.1683
   42658      23.3079      44.4402
   42659      23.3521      44.2096
   42660      23.3430      44.9554
   42661      23.3949      44.9075
   42662      23.3514      44.5030
   42663      23.3094      44.0677
   42664      23.4167      44.5759
   42665      23.4657      44.4264
   42666      23.3271      44.5884
   42667      23.3868      44.8989
   42668      23.3418      44.6120
   42669      23.4495      45.2375
   42670      23.3517      44.6990
   42671      23.3467      44.6004
   42672      23.3890      44.8180
   42673      23.4601      44.9583
   42674      23.4155      44.4504
   42675      23.3103      44.1474
   42676      23.2325      44.2620
   42677      23.3821      44.5883
   42678      23.2297      43.8046
   42679      23.3873      44.6558
   42680      23.3579      44.2595
   42681      23.3721      44.3975
   42682      23.2778      44.1002
   42683      23.3436      44.5025
   42684      23.4000      44.1296
   42685      23.4534      44.2491
   42686      23.4171      44.5587
   42687      23.3813      44.4577
   42688      23.3553      44.6915
   42689      23.4447      44.7275
   42690      23.3601      44.5904
   42691      23.2981      44.3527
   42692      23.3159      43.5411
   42693      23.3134      44.4758
   42694      23.3257      44.5218
   42695      23.3168      44.4878
   42696      23.3608      44.0924
   42697      23.3634      43.9294
   42698      23.3274      44.6704
   42699      23.4275      44.1323
   42700      23.4434      44.5715
   42701      23.4582      44.7364
   42702      23.3981      44.5888
   42703      23.3837      44.8206
   42704      23.3926      45.2776
   42705      23.3971      44.4574
   42706      23.4227      44.7543
   42707      23.3462      44.2736
   42708      23.4744      44.5773
   42709      23.3542      44.1883
   42710      23.3759      44.3604
   42711      23.3776      44.3527
   42712      23.5184      44.3650
   42713      23.4110      44.6047
   42714      23.3926      44.4255
   42715      23.2927      44.6823
   42716      23.3733      44.8264
   42717      23.2704      44.4769
   42718      23.3290      44.2509
   42719      23.3437      44.3743
   42720      23.4932      44.8572
   42721      23.3971      44.3857
   42722      23.3569      44.2878
   42723      23.4153      44.1877
   42724      23.3539      44.2586
   42725      23.3074      44.2323
   42726      23.4513      44.5771
   42727      23.3030      43.9208
   42728      23.2814      44.2359
   42729      23.3738      44.4554
   42730      23.3090      44.6553
   42731      23.3941      44.7434
   42732      23.4359      44.5246
   42733      23.3917      43.9587
   42734      23.4367      44.6574
   42735      23.4780      44.7171
   42736      23.4520      44.0572
   42737      23.4422      43.9217
   42738      23.3226      44.6726
   42739      23.3761      45.1040
   42740      23.3353      44.5927
   42741      23.2622      44.5487
   42742      23.3322      44.3095
   42743      23.3144      44.4711
   42744      23.3473      44.4345
   42745      23.3057      44.3277
   42746      23.4112      44.6728
   42747      23.3258      44.3239
   42748      23.3613      44.8162
   42749      23.3531      44.7864
   42750      23.3774      43.7635
   42751      23.3623      44.1841
   42752      23.3652      44.0390
   42753      23.3117      44.3707
   42754      23.3857      44.2763
   42755      23.3475      43.3693
   42756      23.3235      43.5928
   42757      23.2403      43.6015
   42758      23.2529      43.8678
   42759      23.2583      44.3036
   42760      23.3020      44.6044
   42761      23.2781      44.3510
   42762      23.2314      44.1214
   42763      23.2966      44.1845
   42764      23.2937      44.3836
   42765      23.3433      44.7395
   42766      23.3259      44.3930
   42767      23.2716      44.2076
   42768      23.2910      43.7253
   42769      23.2680      43.5569
   42770      23.2243      43.8721
   42771      23.2194      43.5427
   42772      23.2548      43.6622
   42773      23.2921      43.7101
   42774      23.2904      43.7327
   42775      23.3202      43.6841
   42776      23.3185      43.8891
   42777      23.4105      44.3087
   42778      23.3271      43.8528
   42779      23.3416      44.6504
   42780      23.2840      44.3298
   42781      23.2607      44.0876
   42782      23.2654      44.1555
   42783      23.3163      44.0991
   42784      23.1952      43.5263
   42785      23.2737      43.4609
   42786      23.2685      43.0404
   42787      23.2303      43.8384
   42788      23.2969      43.7579
   42789      23.2845      43.8603
   42790      23.3183      44.2550
   42791      23.4252      44.2561
   42792      23.2743      44.0244
   42793      23.3103      44.8078
   42794      23.3898      44.5238
   42795      23.3449      44.6962
   42796      23.3184      44.1646
   42797      23.4252      44.5260
   42798      23.4142      44.1381
   42799      23.3768      44.4980
   42800      23.4037      44.9479
   42801      23.3111      44.1025
   42802      23.3504      44.0070
   42803      23.3438      44.4522
   42804      23.2888      44.5852
   42805      23.3296      44.4925
   42806      23.3411      44.7096
   42807      23.3650      44.8041
   42808      23.3538      44.4806
   42809      23.3728      44.7931
   42810      23.3031      44.4962
   42811      23.3847      44.9094
   42812      23.4365      44.7042
   42813      23.4190      44.8096
   42814      23.4485      44.5114
   42815      23.3906      44.7042
   42816      23.4357      44.7077
   42817      23.4035      44.5891
   42818      23.2334      44.2973
   42819      23.4143      44.5868
   42820      23.3571      44.3896
   42821      23.3796      44.3242
   42822      23.4104      44.4176
   42823      23.3513      44.6224
   42824      23.3583      44.3364
   42825      23.3589      44.4132
   42826      23.3189      44.9227
   42827      23.3157      44.4882
   42828      23.3787      44.8125
   42829      23.3020      44.8778
   42830      23.3154      44.5572
   42831      23.2974      44.5679
   42832      23.3708      44.5790
   42833      23.4125      44.8942
   42834      23.2697      44.6393
   42835      23.3767      44.4427
   42836      23.2845      44.1955
   42837      23.3385      44.2552
   42838      23.4822      44.7442
   42839      23.4341      44.5658
   42840      23.4404      44.5812
   42841      23.5015      44.9386
   42842      23.4356      44.4724
   42843      23.3595      44.3947
   42844      23.2970      43.8952
   42845      23.3579      44.2146
   42846      23.3918      44.4131
   42847      23.3025      43.9094
   42848      23.4075      44.2687
   42849      23.4971      44.6085
   42850      23.4624      44.3973
   42851      23.3996      44.4747
   42852      23.3893      44.1614
   42853      23.3297      44.5079
   42854      23.3410      44.3564
   42855      23.3196      44.7094
   42856      23.3872      44.6759
   42857      23.3725      44.3081
   42858      23.2994      44.2922
   42859      23.3549      44.8628
   42860      23.3576      44.5857
   42861      23.3226      44.5604
   42862      23.2587      44.6767
   42863      23.3756      44.4503
   42864      23.3755      44.7987
   42865      23.3421      45.2617
   42866      23.3483      44.7440
   42867      23.4552      45.1644
   42868      23.3393      44.5772
   42869      23.4061      44.8367
   42870      23.3520      44.7033
   42871      23.3414      44.7700
   42872      23.2895      44.5107
   42873      23.4320      45.3296
   42874      23.4744      45.1150
   42875      23.4016      44.8279
   42876      23.3900      45.0738
   42877      23.4042      44.9122
   42878      23.3061      45.2492
   42879      23.3269      44.7184
   42880      23.3248      45.0054
   42881      23.3836      45.0401
   42882      23.4167      44.8445
   42883      23.3444      44.6431
   42884      23.3771      45.0446
   42885      23.2452      44.9056
   42886      23.3839      44.7053
   42887      23.5123      44.6955
   42888      23.3116      44.3430
   42889      23.2843      44.1206
   42890      23.2602      44.6544
   42891      23.3411      44.5509
   42892      23.2614      44.4612
   42893      23.3470      44.6804
   42894      23.3691      44.9039
   42895      23.4099      44.7223
